SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes
SKU0345,Frozen Product 50,Frozen,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH5781,2025-07-28,2025-07-23,2026-07-06,43,176,61,20,2,3,14.89,502000,11.82,112.0,38,5,1.35,1.39,237.34,2.54,3.0,0.8606,FEFO,In Stock,1,2025-08-26,-0.0464,0.9573999999999999,
SKU0346,Bakery Product 251,Bakery,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7349,2025-03-29,2025-03-18,2025-04-04,164,603,95,58,0,0,53.95,1633,11.18,329.0,113,4,1.09,1.03,656.97,2.68,21.0,0.7879,FEFO,Expiring Soon,5,2025-07-23,0.0463,0.6402,
SKU0347,Frozen Product 135,Frozen,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH5400,2025-07-04,2025-05-29,2026-02-26,67,116,24,3,0,0,16.32,545000,7.11,126.0,44,5,3.96,3.99,459.1,4.22,6.0,0.9390000000000001,FIFO,Low Stock,-2,2025-08-21,-0.065,0.7237,
SKU0348,Beverages Product 44,Beverages,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH4727,2025-05-27,2025-04-22,2029-09-15,105,329,78,63,3,0,29.27,652000,11.24,137.0,49,3,4.39,4.59,1442.76,2.67,11.0,0.7555,FIFO,In Stock,5,2025-07-22,0.0026,0.634,
SKU0349,Bakery Product 275,Bakery,C,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH5896,2025-07-11,2025-07-06,2025-07-16,60,196,59,23,0,2,12.95,473000,15.14,44.0,18,2,2.79,2.81,546.06,1.98,4.0,0.9223,FEFO,Expiring Soon,1,2025-09-05,0.0635,0.6021,
SKU0350,Personal Product 410,Personal Care,A,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH8357,2025-08-03,2025-07-23,2027-04-06,37,231,51,36,1,0,19.53,512000,11.83,68.0,29,2,23.9,24.25,5521.89,2.54,12.0,0.7859999999999999,FIFO,In Stock,-1,2025-08-13,0.0354,0.9738,
SKU0351,Dairy Product 217,Dairy,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH3422,2025-07-20,2025-05-28,2025-08-16,51,210,34,47,1,0,20.58,595000,10.2,40.0,19,1,1.88,2.1,393.9,2.94,9.0,0.868,FEFO,Expiring Soon,1,2025-07-31,-0.010700000000000001,0.7886,
SKU0352,Personal Product 35,Personal Care,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6343,2025-04-20,2025-02-25,2028-07-11,142,36,2,7,1,1,2.88,106000,12.5,9.0,6,1,21.57,23.69,776.5,2.4,1.0,0.7662,FEFO,In Stock,0,2025-07-05,-0.055,0.8134,
SKU0353,Household Product 403,Household,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH2843,2025-04-29,2025-04-03,2028-09-04,133,187,68,40,6,0,19.27,657000,9.7,153.0,57,5,10.13,9.26,1894.33,3.09,7.0,0.7663,FIFO,In Stock,-5,2025-08-22,-0.026099999999999998,0.7348,
SKU0354,Pantry Product 494,Pantry,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH5687,2025-04-18,2025-02-22,2026-11-10,144,352,67,10,3,0,25.37,972000,13.87,123.0,47,3,7.65,8.56,2693.82,2.16,11.0,0.7687,FEFO,In Stock,-5,2025-07-19,0.054400000000000004,0.7744,
SKU0355,Pantry Product 293,Pantry,A,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH5512,2025-08-31,2025-08-06,2027-08-18,9,256,42,4,0,0,24.82,946000,10.31,119.0,45,3,8.73,9.68,2235.47,2.91,14.0,0.7655,FIFO,In Stock,-2,2025-06-22,-0.045,0.8365,
SKU0356,Beverages Product 20,Beverages,A,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH1807,2025-03-17,2025-01-29,2027-07-16,176,779,118,63,0,2,61.62,2308,12.64,190.0,67,2,6.63,6.47,5166.41,2.37,23.0,0.9620000000000001,FEFO,In Stock,3,2025-08-06,-0.06480000000000001,0.9194,
SKU0357,Fresh Product 419,Fresh Produce,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH2609,2025-06-30,2025-05-06,2025-07-10,71,422,65,35,0,1,40.47,1506,10.43,304.0,102,5,2.15,2.21,907.0,2.88,14.0,0.7959999999999999,FIFO,Expiring Soon,0,2025-08-23,0.0301,0.8853,
SKU0358,Beverages Product 397,Beverages,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH2462,2025-05-26,2025-05-14,2029-10-15,106,644,115,63,1,0,67.4,2333,9.55,110.0,43,1,7.87,9.0,5069.63,3.14,17.0,0.9022,FEFO,In Stock,0,2025-08-13,-0.0907,0.8432999999999999,
SKU0359,Bakery Product 249,Bakery,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH3604,2025-08-26,2025-08-22,2025-09-01,14,46,12,8,0,0,4.34,140000,10.6,18.0,9,2,3.23,3.44,148.42,2.83,2.0,0.7818,FEFO,Expiring Soon,1,2025-06-11,-0.0046,0.8956000000000001,
SKU0360,Dairy Product 436,Dairy,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH4158,2025-09-02,2025-07-08,2025-09-14,7,363,121,78,0,1,42.49,1363,8.54,639.0,214,10,2.86,2.94,1037.09,3.51,18.0,0.7903,FIFO,Low Stock,4,2025-09-02,0.015600000000000001,0.7833,
SKU0361,Frozen Product 471,Frozen,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH8605,2025-07-01,2025-05-30,2026-04-01,70,47,13,11,2,1,5.47,125000,8.59,44.0,17,5,6.86,7.63,322.65,3.49,4.0,0.7019,FEFO,In Stock,0,2025-06-20,0.0795,0.6127,
SKU0362,Beverages Product 124,Beverages,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3909,2025-04-10,2025-02-14,2028-10-09,152,31,4,0,1,0,3.55,78000,8.73,26.0,12,4,3.94,3.69,122.15,3.44,1.0,0.7323000000000001,FEFO,In Stock,-1,2025-06-26,0.0391,0.7548,
SKU0363,Seafood Product 429,Seafood,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7333,2025-06-29,2025-06-26,2025-07-02,72,266,38,32,1,0,27.92,691000,9.53,299.0,104,7,9.37,8.76,2492.79,3.15,8.0,0.9188,FIFO,Low Stock,5,2025-06-28,-0.0998,0.8528,
SKU0364,Dairy Product 114,Dairy,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH7709,2025-07-03,2025-06-01,2025-07-30,68,485,45,52,0,0,40.76,915000,11.9,129.0,47,2,1.77,2.02,857.67,2.52,16.0,0.8386,FIFO,Expiring Soon,-3,2025-06-14,0.020499999999999997,0.8193,High return rate
SKU0365,Pantry Product 308,Pantry,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH6004,2025-07-07,2025-05-23,2029-12-03,64,123,32,10,3,0,9.66,364000,12.73,151.0,54,10,12.91,11.72,1588.1,2.36,4.0,0.8924,FEFO,Low Stock,4,2025-07-17,0.0758,0.6093,
SKU0366,Household Product 236,Household,C,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH9530,2025-05-13,2025-03-22,2028-01-21,119,6,1,2,0,4,1.01,30000,5.94,6.0,4,2,14.68,14.09,88.07,5.05,2.0,0.8926999999999999,FEFO,Low Stock,1,2025-06-27,-0.017,0.7378,Temperature controlled
SKU0367,Personal Product 495,Personal Care,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH5631,2025-03-28,2025-03-09,2029-07-26,165,164,42,31,2,2,16.14,375000,10.16,172.0,59,7,2.04,1.93,334.25,2.95,4.0,0.9672,FIFO,Low Stock,5,2025-07-10,-0.0126,0.9092,Promotional item
SKU0368,Pantry Product 442,Pantry,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH5895,2025-03-26,2025-03-14,2030-03-21,167,61,22,12,2,1,14.66,529000,4.16,113.0,40,5,12.63,14.1,770.23,7.21,6.0,0.7855,FIFO,Low Stock,1,2025-07-05,-0.0933,0.7947,
SKU0369,Personal Product 413,Personal Care,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH3292,2025-03-24,2025-02-06,2028-01-07,169,48,10,18,0,1,14.8,456000,3.24,320.0,113,14,0.66,0.59,31.61,9.25,4.0,0.8349,FIFO,Low Stock,-3,2025-06-18,0.0678,0.8484,
SKU0370,Meat Product 465,Meat,A,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH4111,2025-06-02,2025-05-12,2025-06-08,99,289,24,21,0,3,35.74,1327,8.09,116.0,45,2,7.27,7.04,2101.32,3.71,12.0,0.8203,FIFO,Expiring Soon,-4,2025-06-14,-0.085,0.9734,
SKU0371,Household Product 465,Household,B,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH3967,2025-06-25,2025-06-07,2027-06-08,76,150,57,22,0,1,15.85,486000,9.46,55.0,23,2,6.83,6.82,1024.32,3.17,1.0,0.7722,FIFO,In Stock,0,2025-07-11,-0.0016,0.6187,Promotional item
SKU0372,Beverages Product 287,Beverages,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH4641,2025-03-26,2025-03-04,2026-09-24,167,126,14,39,1,0,13.88,449000,9.08,46.0,18,2,5.51,5.39,694.07,3.3,5.0,0.8312999999999999,FIFO,In Stock,2,2025-08-01,-0.037200000000000004,0.6361,
SKU0373,Personal Product 191,Personal Care,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH2929,2025-06-26,2025-05-27,2029-01-30,75,97,13,3,1,0,9.43,245000,10.29,22.0,13,1,3.09,2.89,300.17,2.92,2.0,0.7169,FIFO,In Stock,1,2025-06-20,0.025,0.9611,
SKU0374,Personal Product 37,Personal Care,A,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH7253,2025-05-04,2025-04-01,2027-01-04,128,190,34,15,1,0,13.72,346000,13.85,25.0,11,1,22.38,25.16,4251.48,2.17,2.0,0.7106,FEFO,In Stock,2,2025-07-19,-0.07429999999999999,0.6321,High return rate
SKU0375,Dairy Product 103,Dairy,C,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH3346,2025-04-17,2025-03-28,2025-05-08,145,204,44,53,3,0,23.06,810000,8.85,141.0,49,4,3.73,4.0,760.41,3.39,8.0,0.7618,FIFO,Expiring Soon,-1,2025-08-30,-0.056100000000000004,0.7722,
SKU0376,Pantry Product 91,Pantry,A,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH5481,2025-09-08,2025-08-26,2029-03-21,1,306,39,24,0,0,27.34,905000,11.19,419.0,146,10,6.99,7.0,2139.95,2.68,10.0,0.8737999999999999,FIFO,Low Stock,0,2025-06-28,-0.0875,0.9204000000000001,
SKU0377,Frozen Product 391,Frozen,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH8035,2025-04-05,2025-03-11,2026-01-21,157,470,95,62,0,0,37.77,1375,12.44,179.0,66,3,4.18,3.88,1965.07,2.41,11.0,0.9079999999999999,FEFO,In Stock,-1,2025-07-10,0.058899999999999994,0.7317,
SKU0378,Fresh Product 103,Fresh Produce,C,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH4122,2025-06-19,2025-06-18,2025-06-30,82,118,23,19,2,2,12.56,458000,9.39,133.0,45,7,1.29,1.28,152.48,3.19,5.0,0.7702,FIFO,Low Stock,0,2025-06-21,-0.0634,0.6466,
SKU0379,Meat Product 450,Meat,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH7284,2025-08-07,2025-07-06,2025-08-15,33,78,16,11,3,2,9.95,296000,7.84,54.0,24,3,10.11,9.73,788.81,3.83,2.0,0.7311,FEFO,Expiring Soon,0,2025-08-19,0.0219,0.7192000000000001,Seasonal SKU
SKU0380,Meat Product 149,Meat,A,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH6535,2025-04-10,2025-03-14,2025-05-01,152,252,83,50,4,1,27.11,968000,9.3,165.0,57,4,8.67,7.99,2185.39,3.23,10.0,0.9873000000000001,FIFO,Expiring Soon,0,2025-07-28,-0.061799999999999994,0.9754999999999999,
SKU0381,Frozen Product 385,Frozen,B,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH4742,2025-05-29,2025-05-15,2025-11-29,103,300,23,17,0,0,21.6,556000,13.89,99.0,34,3,5.64,6.48,1693.05,2.16,7.0,0.7916,FIFO,In Stock,-1,2025-08-13,0.0358,0.9188,
SKU0382,Pantry Product 87,Pantry,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH7147,2025-03-27,2025-01-30,2026-06-11,166,292,36,5,2,0,21.04,580000,13.88,33.0,12,1,9.35,10.07,2730.55,2.16,8.0,0.9,FEFO,In Stock,-4,2025-07-03,-0.0771,0.6918000000000001,
SKU0383,Pantry Product 25,Pantry,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH2897,2025-08-28,2025-08-02,2030-07-10,12,256,28,45,1,0,14.92,510000,17.16,48.0,18,2,8.71,8.49,2229.56,1.75,2.0,0.7451000000000001,FEFO,In Stock,3,2025-07-23,0.0276,0.6153,Promotional item
SKU0384,Frozen Product 79,Frozen,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH2654,2025-06-24,2025-05-13,2026-04-07,77,345,76,37,0,1,49.8,1725,6.93,524.0,175,7,1.48,1.59,511.6,4.33,20.0,0.9017000000000001,FEFO,Low Stock,1,2025-06-22,-0.0759,0.8212999999999999,
SKU0385,Dairy Product 426,Dairy,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH5631,2025-04-04,2025-03-28,2025-04-14,158,511,60,64,1,0,56.06,1193,9.12,850.0,289,10,0.81,0.79,413.45,3.29,18.0,0.866,FIFO,Low Stock,4,2025-07-08,-0.06849999999999999,0.812,
SKU0386,Dairy Product 135,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH7713,2025-06-10,2025-05-23,2025-07-09,91,246,47,24,1,2,19.82,532000,12.41,125.0,46,4,1.8,1.81,443.49,2.42,5.0,0.7016,FIFO,Expiring Soon,2,2025-09-04,-0.09910000000000001,0.6422,
SKU0387,Personal Product 353,Personal Care,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH1208,2025-07-11,2025-05-30,2026-07-16,60,145,62,7,2,0,16.85,430000,8.61,129.0,45,5,8.4,9.48,1218.48,3.49,6.0,0.941,FIFO,In Stock,4,2025-08-26,0.0596,0.9728,
SKU0388,Beverages Product 77,Beverages,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH5192,2025-08-21,2025-07-11,2027-03-16,19,1,27,30,1,1,66.4,1435,15.21,106.0,40,1,0.31,0.29,311.89,1.97,25.0,0.7666,FIFO,In Stock,3,2025-07-13,0.0771,0.6536,
SKU0389,Meat Product 238,Meat,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH5760,2025-07-27,2025-07-04,2025-08-02,44,358,75,64,1,0,29.47,1065,12.15,136.0,48,3,1.76,1.89,631.51,2.47,8.0,0.7593000000000001,FEFO,Expiring Soon,0,2025-07-17,-0.0858,0.8347,
SKU0390,Fresh Product 389,Fresh Produce,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH3793,2025-08-05,2025-07-15,2025-08-18,35,337,20,7,0,0,30.33,731000,11.11,47.0,17,1,0.69,0.79,233.54,2.7,6.0,0.8006,FEFO,Expiring Soon,0,2025-07-15,0.086,0.6225,
SKU0391,Meat Product 376,Meat,A,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH2865,2025-06-14,2025-05-20,2025-06-24,87,365,26,58,3,2,29.04,759000,12.57,441.0,151,10,7.21,7.26,2630.63,2.39,7.0,0.9595,FEFO,Low Stock,5,2025-07-13,-0.0747,0.6646,
SKU0392,Bakery Product 436,Bakery,C,S008,PT Hygienic Supplies,WHMDN,Medan - Deli Serdang,BATCH2852,2025-03-27,2025-03-19,2025-03-30,166,628,100,75,4,2,51.99,2027,12.08,552.0,188,7,0.66,0.65,413.1,2.48,17.0,0.8847,FIFO,Expiring Soon,3,2025-08-20,0.0784,0.9205,Temperature controlled
SKU0393,Frozen Product 292,Frozen,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH6875,2025-04-06,2025-02-26,2026-01-08,156,238,63,114,0,0,33.24,1042,7.16,201.0,68,4,5.93,6.2,1410.72,4.19,12.0,0.8956000000000001,FIFO,In Stock,0,2025-06-14,-0.022400000000000003,0.7609,
SKU0394,Beverages Product 457,Beverages,A,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH7738,2025-05-08,2025-04-10,2026-12-25,124,321,54,67,0,1,27.28,605000,11.77,48.0,21,1,6.85,7.48,2198.79,2.55,12.0,0.7005,FIFO,In Stock,-5,2025-09-01,0.09390000000000001,0.8195,
SKU0395,Seafood Product 361,Seafood,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH6542,2025-04-18,2025-03-16,2025-04-24,144,95,29,22,0,0,10.98,425000,8.65,53.0,20,3,8.8,8.48,836.27,3.47,3.0,0.7189,FIFO,Expiring Soon,-2,2025-07-16,-0.054400000000000004,0.7173,
SKU0396,Meat Product 178,Meat,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1190,2025-04-20,2025-03-10,2025-04-26,142,336,15,59,1,1,38.54,991000,8.72,179.0,63,3,10.56,9.64,3546.68,3.44,12.0,0.7820999999999999,FIFO,Expiring Soon,0,2025-07-07,0.0086,0.9743,
SKU0397,Household Product 446,Household,A,S003,PT Prima Distribusi,WHJKT,Jakarta - Cengkareng,BATCH4946,2025-05-07,2025-04-16,2028-02-22,125,150,28,22,2,0,13.09,509000,11.46,47.0,21,2,17.98,20.48,2697.18,2.62,4.0,0.7648999999999999,FEFO,In Stock,1,2025-09-03,-0.034,0.696,
SKU0398,Pantry Product 194,Pantry,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH8277,2025-08-20,2025-06-30,2029-03-17,20,144,26,13,1,0,13.86,396000,10.39,109.0,40,5,4.44,4.17,640.01,2.89,2.0,0.9254000000000001,FEFO,In Stock,0,2025-08-29,-0.0216,0.7203,
SKU0399,Frozen Product 61,Frozen,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH7755,2025-08-14,2025-08-12,2026-05-24,26,392,126,32,1,0,46.84,1803,8.37,71.0,24,1,1.13,1.1,441.51,3.58,19.0,0.8759,FIFO,In Stock,-5,2025-08-29,-0.0151,0.6583,
SKU0400,Personal Product 327,Personal Care,A,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8474,2025-04-19,2025-02-18,2027-06-16,143,95,7,19,1,0,7.91,236000,12.01,33.0,17,2,22.92,23.4,2177.76,2.5,2.0,0.8438,FEFO,In Stock,3,2025-07-25,-0.0473,0.9017000000000001,
SKU0401,Household Product 433,Household,A,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8751,2025-04-19,2025-03-05,2029-10-09,143,180,6,0,2,1,11.07,258000,16.26,70.0,26,4,14.1,16.06,2538.74,1.85,6.0,0.986,FEFO,In Stock,-5,2025-07-14,0.046799999999999994,0.9265000000000001,High return rate
SKU0402,Fresh Product 182,Fresh Produce,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH2741,2025-04-29,2025-04-27,2025-05-07,133,320,68,4,2,0,31.81,946000,10.06,105.0,41,2,2.41,2.27,771.58,2.98,11.0,0.816,FIFO,Expiring Soon,-2,2025-07-08,0.0795,0.8059999999999999,Fragile
SKU0403,Fresh Product 313,Fresh Produce,C,S004,PT Nusantara Supplier,WHBDG,Bandung - Rancaekek,BATCH4532,2025-08-10,2025-07-12,2025-08-19,30,335,41,45,0,0,26.52,607000,12.63,85.0,32,2,1.15,1.12,386.29,2.37,11.0,0.9736,FIFO,Expiring Soon,-1,2025-07-28,-0.056799999999999996,0.6071,Fragile
SKU0404,Fresh Product 325,Fresh Produce,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH9260,2025-05-17,2025-05-09,2025-05-27,115,539,64,51,2,0,32.51,927000,16.58,153.0,55,3,0.45,0.48,240.29,1.81,20.0,0.7044,FEFO,Expiring Soon,0,2025-09-09,-0.05,0.9462,
SKU0405,Fresh Product 479,Fresh Produce,C,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH3903,2025-05-09,2025-03-26,2025-05-20,123,800,52,1,1,0,79.7,2452,10.04,844.0,286,7,0.65,0.66,523.52,2.99,33.0,0.9793999999999999,FIFO,Low Stock,2,2025-08-24,-0.0066,0.9718000000000001,Temperature controlled
SKU0406,Pantry Product 165,Pantry,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH5067,2025-05-25,2025-05-08,2029-10-23,107,129,13,74,1,0,26.73,664000,4.83,161.0,54,4,7.72,7.82,996.1,6.22,10.0,0.8216,FEFO,Low Stock,-6,2025-07-28,-0.012,0.6748000000000001,
SKU0407,Frozen Product 69,Frozen,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH9393,2025-04-08,2025-03-20,2026-04-02,154,465,99,16,2,0,25.9,572000,17.95,81.0,29,2,1.25,1.42,580.92,1.67,5.0,0.9384,FEFO,In Stock,1,2025-07-01,-0.0728,0.7237,
SKU0408,Dairy Product 320,Dairy,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3913,2025-03-21,2025-02-17,2025-04-01,172,514,8,34,0,0,37.55,1406,13.69,115.0,40,2,1.36,1.41,700.99,2.19,13.0,0.8851,FEFO,Expiring Soon,0,2025-06-11,-0.0951,0.758,Promotional item
SKU0409,Pantry Product 299,Pantry,A,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH5684,2025-03-21,2025-01-24,2029-03-18,172,228,44,37,1,3,19.8,733000,11.52,65.0,25,2,11.83,13.03,2697.42,2.61,11.0,0.7633,FEFO,In Stock,2,2025-09-08,-0.0421,0.9212,
SKU0410,Fresh Product 75,Fresh Produce,C,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH3636,2025-07-20,2025-07-02,2025-07-27,51,321,33,31,0,0,26.31,689000,12.2,125.0,46,3,1.08,1.1,347.68,2.46,11.0,0.9293,FEFO,Expiring Soon,-4,2025-08-22,-0.0104,0.6609,
SKU0411,Beverages Product 152,Beverages,B,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH8415,2025-09-01,2025-08-26,2028-09-04,8,296,26,36,1,1,37.4,833000,7.91,285.0,98,5,6.69,7.37,1980.33,3.79,11.0,0.9677,FIFO,In Stock,4,2025-06-19,-0.049400000000000006,0.61,
SKU0412,Meat Product 402,Meat,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH7825,2025-06-04,2025-04-15,2025-06-21,97,209,30,10,0,1,20.64,494000,10.13,39.0,18,1,10.39,11.35,2171.01,2.96,3.0,0.7545999999999999,FEFO,Expiring Soon,3,2025-07-01,-0.0298,0.7656000000000001,Promotional item
SKU0413,Dairy Product 445,Dairy,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH7025,2025-03-31,2025-02-11,2025-04-29,162,225,57,0,0,1,22.47,781000,10.01,75.0,30,2,1.16,1.09,261.79,3.0,8.0,0.7598999999999999,FIFO,Expiring Soon,3,2025-08-16,0.0014000000000000002,0.6981,
SKU0414,Dairy Product 350,Dairy,B,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH9418,2025-07-27,2025-07-20,2025-08-26,44,776,36,111,0,1,51.21,1460,15.15,234.0,80,3,2.09,2.0,1618.89,1.98,18.0,0.8721,FEFO,Expiring Soon,4,2025-09-04,0.0255,0.7465,
SKU0415,Pantry Product 67,Pantry,C,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH6415,2025-07-06,2025-06-07,2026-07-17,65,100,61,39,1,0,20.01,427000,5.0,219.0,79,7,1.2,1.26,120.49,6.0,7.0,0.9035,FIFO,Low Stock,-1,2025-09-04,0.0707,0.8783,
SKU0416,Seafood Product 27,Seafood,C,S010,PT DailyDairy,WHSBY,Surabaya - Sidoarjo,BATCH2194,2025-05-07,2025-03-18,2025-05-15,125,81,14,13,0,1,4.61,134000,17.57,54.0,22,7,8.26,9.14,669.38,1.71,3.0,0.7290000000000001,FEFO,Expiring Soon,0,2025-07-04,0.0447,0.8629000000000001,
SKU0417,Dairy Product 35,Dairy,B,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH9798,2025-05-26,2025-05-01,2025-06-19,106,405,53,20,0,0,34.93,1257,11.59,58.0,23,1,3.73,4.01,1512.19,2.59,13.0,0.7413,FIFO,Expiring Soon,2,2025-07-27,-0.0378,0.9726,
SKU0418,Dairy Product 170,Dairy,B,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH9691,2025-06-26,2025-05-27,2025-07-09,75,462,63,79,2,0,35.98,774000,12.84,224.0,80,4,1.83,1.7,845.78,2.34,14.0,0.7326,FIFO,Expiring Soon,2,2025-08-26,-0.0705,0.9059,
SKU0419,Frozen Product 464,Frozen,A,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH6258,2025-07-09,2025-06-15,2026-01-15,62,428,176,110,0,0,42.28,1494,10.12,194.0,67,3,7.03,7.61,3010.85,2.96,17.0,0.9229999999999999,FIFO,In Stock,0,2025-07-22,-0.0785,0.6239,
SKU0420,Beverages Product 13,Beverages,B,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH8300,2025-05-01,2025-03-31,2029-03-07,131,184,18,8,1,0,13.23,462000,13.91,143.0,50,7,7.72,7.49,1420.88,2.16,3.0,0.8006,FIFO,In Stock,-2,2025-08-03,-0.0203,0.9325,
SKU0421,Dairy Product 264,Dairy,C,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH9736,2025-07-29,2025-07-29,2025-08-22,42,217,45,22,2,1,13.95,313000,15.56,48.0,20,2,3.31,3.04,718.68,1.93,8.0,0.8633,FIFO,Expiring Soon,4,2025-08-14,-0.0767,0.7631999999999999,
SKU0422,Beverages Product 443,Beverages,C,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH8130,2025-07-19,2025-06-08,2029-07-24,52,859,129,129,1,0,70.26,2679,12.23,214.0,73,2,0.29,0.31,248.08,2.45,23.0,0.7140000000000001,FIFO,In Stock,3,2025-06-14,0.011699999999999999,0.9005,
